url,title,price_in_rp,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/bogor/hos10966206/#qid~2a6d6b21-35af-4c85-8acd-d480cfa06f0b,Rumah Murah Hunian Masakini 1 Lantai Siap Huni,400000000.0,Wiyung,Bogor,2.0,1.0,60.0,40.0,SHM,1300.0,Baru,1.0," Jalur Telepon,  Jogging Track, Tempat Jemuran, Track Lari,  Kolam Renang,  Taman, Wastafel,  Masjid, CCTV, Jalur Telepon, Keamanan"
https://www.rumah123.com/properti/bogor/hos10247521/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rumah Strategis Nego di Palas Asri Town House Harga All In Siap Kpr,500000000.0,Wiyung,Bogor,2.0,1.0,83.0,45.0,SHM,1300.0,0,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10984021/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rumah Strategis 3 Lantai Siap Kpr Di Bojong Depok Baru Harga All In,1620000000.0,Pamulang,Bogor,5.0,2.0,104.0,180.0,SHM,2200.0,Bagus,3.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10582679/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rumah Siap Huni Strategis Tengah 2Km Stasiun Citayam - Pintu Toll,375000000.0,Padalarang,Bogor,2.0,1.0,60.0,45.0,SHM,1300.0,Baru,1.0," Pemanas Air, Jalur Telepon,  Kitchen Set,  Tempat Laundry,  Masjid,  Mesin Cuci,  CCTV, Masjid, Kulkas,  One Gate System, Wastafel,  Playground, Lapangan Bulu Tangkis, Taman, Keamanan 24 jam,  Taman,  AC,  Akses Parkir,  Keamanan,  Ac, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos10984014/#qid~8e47fe0a-b39a-403a-a7bf-46a1f9bf7054,Rumah 3 Lantai di Perum Bojong Depok Baru Dekat Stasiun Ka Bojong Gede Harga All In Kpr,1620000000.0,Pancoran Mas,Bogor,5.0,2.0,104.0,180.0,SHM,2200.0,Bagus,3.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10490682/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Seken Dekat Bojonggede Di Taman Sukahati Harga All In Nego Siap Kpr,810000000.0,Green Lake City,Bogor,2.0,1.0,105.0,45.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10574856/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah Seken Siap Kpr Area Bojonggede Bogor di Wartawangsa Residence Harga All In,1140000000.0,Jagakarsa,Bogor,3.0,2.0,84.0,76.0,0,1300.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10575713/#qid~cf8ff284-0056-4a74-ac46-3cccd475244e,Rumah Bebas Banjir Di The Green Hill Cluster Bay Hill Dekat Bojong Gede Harga All In Kpr,1080000000.0,Kemang,Bogor,3.0,2.0,84.0,84.0,SHM,2200.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos11175474/#qid~4db3177c-d51e-43c0-8995-7cc0c12524a6,Rumah modern minimalis harga terjangkau di Citayam,195000000.0,Pesanggrahan,Bogor,2.0,1.0,40.0,36.0,SHM,1300.0,Baru,1.0," Kolam Renang, Taman,  Masjid, Jalur Telepon, Track Lari,  CCTV, AC,  Keamanan,  Ac, CCTV,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11145644/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,Rumah Dekat Stasiun Bojong Gede 500 Juta nego Akses Langsung Jl Raya,500000000.0,Cipete,Bogor,2.0,1.0,75.0,38.0,SHM,1300.0,0,1.0,"Taman, Keamanan 24 jam, Kitchen Set, Wastafel,  One Gate System, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11346475/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,DIJUAL RUMAH KPR DENGAN PERSYARATAN KTP DAN KK,100000000.0,Cibubur,Bogor,2.0,1.0,55.0,36.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11346468/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,PROMO RUMAH MURAH KHUSUS SURVEI HARI INI,200000000.0,Kemang,Bogor,3.0,1.0,45.0,36.0,SHM,1300.0,Baru,1.0,"Taman,  Taman, Jalur Telepon, Track Lari,  CCTV, Masjid,  Jalur Telepon, Jogging Track, AC,  Ac,  Keamanan, CCTV"
https://www.rumah123.com/properti/bogor/hos11361584/#qid~ba512aae-34bf-491d-b55f-70e2bd4c3bac,Rumah komplek dijual on progres siap huni strategis,275000000.0,Simprug,Bogor,2.0,1.0,60.0,40.0,SHM,1300.0,Baru,1.0,"Keamanan 24 jam,  Taman, Jalur Telepon,  CCTV, Masjid,  Jalur Telepon,  Akses Parkir, AC, Wastafel,  Ac,  One Gate System, Tempat Jemuran, Keamanan"
https://www.rumah123.com/properti/bogor/hos11359026/#qid~e056ee6a-d107-43d0-9a8c-2dccee850664,Hunian cantik dekat sts Bojong gede,400000000.0,BSD,Bogor,2.0,1.0,84.0,45.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11359026/#qid~476d06f5-e887-4bbe-b617-cf5782954f5c,Hunian cantik dekat sts Bojong gede,400000000.0,Cibubur,Bogor,2.0,1.0,84.0,45.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari, Masjid,  Jalur Telepon, AC,  Keamanan,  Ac, CCTV,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11356841/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,"Rumah Murah di Bojong Gede,dp 0,gratis Biaya2,cukup Boking 2juta",456000000.0,Cibubur,Bogor,2.0,1.0,72.0,39.0,SHM,2200.0,0,1.0,"Taman, One Gate System,  Playground, Keamanan 24 jam"
https://www.rumah123.com/properti/bogor/hos11356454/#qid~8a6bc583-76d8-47cc-91fc-993ba8c3ab73,Rumah Ala Eropa Dp 0 Free Tv Dan Sofa 10 Menit Stasiun Citayam SHM,473000000.0,BSD,Bogor,2.0,1.0,72.0,36.0,SHM,1300.0,Baru,1.0,"Taman, Wastafel"
https://www.rumah123.com/properti/bogor/hos11345940/#qid~0a74697a-ab92-4dc2-a303-0dd9d0bcbe67,Rumah mewah dicitayam dekat stasiun KA on progres siap huni,275000000.0,Gading Serpong,Bogor,2.0,1.0,60.0,40.0,SHM,1300.0,Baru,1.0," Taman,  Masjid, Jalur Telepon,  CCTV, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11345940/#qid~9ab0b10c-8ceb-4c9a-9e7a-479f91a141d1,Rumah mewah dicitayam dekat stasiun KA on progres siap huni,275000000.0,BSD,Bogor,2.0,1.0,60.0,40.0,SHM,1300.0,Baru,1.0," Taman,  Masjid, Jalur Telepon,  CCTV, AC, Wastafel,  Keamanan,  Ac, CCTV, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11351345/#qid~9ab0b10c-8ceb-4c9a-9e7a-479f91a141d1,Rumah cash 2 kamar tidur 1 kamar mandi strategis bebas banjir,160000000.0,Gading Serpong,Bogor,2.0,1.0,42.0,42.0,SHM,1300.0,Baru,1.0,"Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon,  CCTV, Masjid,  Jalur Telepon, Ac,  Akses Parkir, AC, Wastafel,  Keamanan,  One Gate System, CCTV, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11355154/#qid~d038a960-1c55-49f7-95ae-6ec67c77eb27,Rumah Cozy Design Scandi di Bojong Gede 14 Menit Ke St Bojong Gede,399000000.0,Graha Raya,Bogor,2.0,1.0,60.0,40.0,SHM,1300.0,Baru,1.0,"Keamanan 24 jam, One Gate System"
https://www.rumah123.com/properti/bogor/hos11287267/#qid~d038a960-1c55-49f7-95ae-6ec67c77eb27,Rumah Minimalis Modern 10mnt Dari Stasiun Citayam,225000000.0,Mulyorejo,Bogor,2.0,1.0,60.0,36.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam,  CCTV,  One Gate System, CCTV, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11286653/#qid~2f3cedbc-699c-400d-9812-3b18e40d2b4c,"Rumah 2 Lantai Nyaman Terawat di Puri Artha Sentosa, Bojong Gede",790000000.0,Surabaya Kota,Bogor,4.0,4.0,150.0,147.0,SHM,6600.0,Bagus,2.0,"Taman, Keamanan 24 jam,  Taman, Jalur Telepon, Masjid"
https://www.rumah123.com/properti/bogor/hos11086291/#qid~a3b85dc6-9dd7-4fa9-9eac-113f4eba7868,RUMAH DIJUAL DENGAN SKEMA PEMBAYARAN KPR PRIBADI,150000000.0,BSD,Bogor,2.0,1.0,55.0,36.0,SHM,1300.0,Baru,1.0," Jalur Telepon,  Ac,  Taman,  CCTV, Jogging Track,  Masjid, Keamanan"
https://www.rumah123.com/properti/bogor/hos11112107/#qid~a3b85dc6-9dd7-4fa9-9eac-113f4eba7868,PROMO RUMAH 100JUTAN STRATEGIS DAN BISA KPR,135000000.0,Pondok Aren,Bogor,3.0,1.0,38.0,38.0,SHM,900.0,Baru,1.0," CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bogor/hos11148678/#qid~c4d44eb1-084a-4a56-ac83-c2d53c7e711d,Lokasi Strategis Rumah Bogor Legalitas SHM,437000000.0,BSD City,Bogor,2.0,1.0,113.0,36.0,SHM,1300.0,Bagus,1.0,Tempat Jemuran
https://www.rumah123.com/properti/bogor/hos11148653/#qid~c4d44eb1-084a-4a56-ac83-c2d53c7e711d,Dijual Cepat Rumah Di Perumahan Pura Bojong Bojong Gede Bogor,250000000.0,Cakung,Bogor,2.0,1.0,60.0,55.0,SHM,900.0,Sudah Renovasi,1.0,Masjid
https://www.rumah123.com/properti/bogor/hos11148617/#qid~c4d44eb1-084a-4a56-ac83-c2d53c7e711d,Rumah Terawat Dan Termurah Dicitayam Akses Mobil,125000000.0,Bintaro,Bogor,2.0,1.0,30.0,30.0,SHM,900.0,Bagus,1.0,"Tempat Jemuran, Jalur Telepon, Wastafel,  Taman"
https://www.rumah123.com/properti/bogor/hos10886847/#qid~a26de7dd-7df7-4c2e-a5db-c86c883522b1,DIJUAL RUMAH MURAH STRATEGIS 100JUTAAN,135000000.0,Golf Island,Bogor,2.0,1.0,38.0,38.0,SHM,900.0,Baru,1.0," Jalur Telepon,  Ac, Masjid,  Taman,  CCTV, Jogging Track,  Keamanan"
https://www.rumah123.com/properti/bogor/hos11086393/#qid~a26de7dd-7df7-4c2e-a5db-c86c883522b1,Rumah KPR pribadi di susukan lokasi super strategis,100000000.0,Pantai Indah Kapuk 2,Bogor,2.0,1.0,55.0,36.0,SHM,1300.0,Baru,1.0," Jogging Track,  Taman,  CCTV, Ac,  Masjid, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bogor/hos11084692/#qid~b39d3b73-d755-416a-af23-160c4b069ab4,Dijual Cepat Rumah Baru Harga Termurah Siap Huni,150000000.0,Pantai Indah Kapuk,Bogor,2.0,1.0,40.0,40.0,SHM,1300.0,Baru,1.0,"Tempat Jemuran,  One Gate System, Keamanan 24 jam,  Taman, Taman, Wastafel, Jalur Telepon"
https://www.rumah123.com/properti/bogor/hos10886883/#qid~72c0d0fa-15ed-44a4-9e30-a48cde4955c3,KPR SYARIAH TANPA BI CHEKING DAN BUNGA,100000000.0,Kelapa Gading,Bogor,2.0,1.0,55.0,36.0,SHM,1300.0,Baru,1.0," Jalur Telepon,  Ac,  Jogging Track, Masjid,  Taman, CCTV,  Keamanan"
https://www.rumah123.com/properti/bogor/hos10966099/#qid~2a6d6b21-35af-4c85-8acd-d480cfa06f0b,Rumah di Pabuaran Citayam Kualitas Terbaik Siap Huni,172000000.0,Sunter,Bogor,2.0,1.0,45.0,45.0,SHM,1300.0,Baru,1.0," Masjid, Jalur Telepon, Keamanan,  Taman"
https://www.rumah123.com/properti/bogor/hos11339515/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rumah Luas 2 Lantai di Villa Bogor Indah Dekat Cibinong Harga All In Kpr,2400000000.0,Pantai Indah Kapuk 2,Bogor,4.0,3.0,153.0,200.0,SHM,2200.0,Bagus,2.0,"Taman, Tempat Jemuran, Keamanan 24 jam"
https://www.rumah123.com/properti/bogor/hos10711987/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rumah Siap Huni Di Villa Bogor Indah Dekat Cilebut Siap Kpr Harga All In,650000000.0,Graha Raya,Bogor,2.0,1.0,66.0,33.0,SHM,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos8993252/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,"rumah di Bogor, Perumahan Elite dengan lokasi strategis - Nego sampai DEAL",1700000000.0,Summarecon Bandung,Bogor,2.0,2.0,84.0,96.0,SHM,2200.0,Baru,2.0," Taman, Kolam Renang,  Ac,  Jogging Track, Keamanan"
https://www.rumah123.com/properti/bogor/hos10711944/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah Strategis Di Villa Bogor Indah Dekat Cibinong Harga All In Kpr,650000000.0,Harapan Indah,Bogor,2.0,1.0,66.0,33.0,SHM,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos11089187/#qid~98005c5e-d32a-4f8a-9887-67d8eb6e3b65,"Rumah Dijual di Villa Bogor Indah 5, Kabupaten Bogor.",800000000.0,Pancoran Mas,Bogor,3.0,2.0,101.0,45.0,HGB,1300.0,Bagus,1.0,"Tempat Jemuran, Lapangan Bola,  Akses Parkir, Track Lari, Masjid, Keamanan 24 jam,  Taman,  CCTV,  Playground, Jalur Telepon"
https://www.rumah123.com/properti/bogor/hos11046725/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rumah Dekat Citeureup di Permata Cimanggis Harga All In Siap Kpr,840000000.0,Cibinong,Bogor,2.0,1.0,84.0,48.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan 24 jam"
https://www.rumah123.com/properti/bogor/hos10023300/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rumah Bebas Banjir di Rose Garden Dekat Gunung Putri Harga All In Kpr Bisa Nego,945000000.0,Tenjo,Bogor,2.0,1.0,105.0,60.0,SHM,2200.0,0,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612540/#qid~cd1be705-6180-4666-8e14-77bceb70cfc1,Rumah Bebas Banjir Permata Cimanggis Dekat Cibinong Bisa Kpr Harga All In,1020000000.0,Cimanggis,Bogor,2.0,1.0,86.0,50.0,SHM,1300.0,0,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612531/#qid~337fec8b-ab3f-4fd1-baac-2d756c68690a,Rumah Strategis 2 Lantai The Green Hill Cluster Bay Hill Cibinong Bebas Banjir Harga All In Kpr,1080000000.0,Sukmajaya,Bogor,3.0,2.0,84.0,84.0,SHM,2200.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10996555/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rumah Minimalis Siap Kpr Dekat Stasiun Cibinong Bogor Harga All In Kpr,699000000.0,Cibinong,Bogor,2.0,1.0,88.0,40.0,SHM,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612840/#qid~8774c7b1-6861-4f08-9bb9-c72b0bb25c98,Rumah Minimalis Harga All In di Taman Sukahati Permai Cibinong Bisa Kpr,810000000.0,Pasir Putih,Bogor,2.0,1.0,105.0,45.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10515879/#qid~9325c2fa-c8f2-414c-9cc4-64ae986a56e6,Rumah Luas 2 Lantai di Erfina Kencana Regency Cibinong Harga All In Siap Kpr,1380000000.0,Beji,Bogor,3.0,2.0,105.0,150.0,SHM,2200.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos11126963/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rumah Strategis Harga All In di Cibinong Green Park Dekat Sukmajaya Siap Kpr,699000000.0,Summarecon Bekasi,Bogor,2.0,1.0,88.0,40.0,SHM,1300.0,Bagus,1.0,"Taman, Tempat Jemuran, Keamanan 24 jam"
https://www.rumah123.com/properti/bogor/hos10506054/#qid~8a9b79b5-e65f-4972-aa06-16b294eb9e02,Rumah Strategis Siap Kpr Dekat Stasiun Cibinong Harga All In Nego,1500000000.0,Cilodong,Bogor,3.0,3.0,164.0,104.0,SHM,1300.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612772/#qid~9b9e3309-5fcb-4a8d-bb8c-c51088c8c628,Rumah Cluster 2 Lantai Di The Green Hill Cluster Bay Hill Dekat Citayam Harga All In Kpr,1080000000.0,Tanjung Duren,Bogor,3.0,2.0,84.0,84.0,SHM,2200.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10613185/#qid~8e47fe0a-b39a-403a-a7bf-46a1f9bf7054,Rumah Minimalis Siap Kpr Harga All In di Taman Sukahati Permai Cibinong,810000000.0,Kota Wisata,Bogor,2.0,1.0,105.0,45.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10613253/#qid~8e47fe0a-b39a-403a-a7bf-46a1f9bf7054,Rumah Strategis 2 Lantai The Green Hill Cibinong Bebas Banjir Harga All In Kpr,1080000000.0,Bekasi Utara,Bogor,3.0,2.0,84.0,84.0,SHM,2200.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10702507/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Strategis Bebas Banjir Dekat Cibinong di Griya Melati Mas Siap Kpr Harga All In,780000000.0,Summarecon Bekasi,Bogor,3.0,1.0,98.0,68.0,HGB,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10836788/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Siap Kpr Dekat Cibinong di Griya Melati Mas Harga All In Nego,800000000.0,Cileungsi,Bogor,2.0,1.0,96.0,71.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10839013/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Siap Kpr di Perum Hankam Dekat Stasiun Ka Cibinong Harga All In Nego,840000000.0,Sawangan,Bogor,3.0,4.0,90.0,180.0,SHM,2200.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10996556/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Minimalis Harga All In Kpr di Cibinong Green Park Dekat Cilodong,699000000.0,Pondok Indah,Bogor,2.0,1.0,88.0,40.0,SHM,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10868155/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Minimalis di Puri Kencana Strategis Bebas Banjir Harga All In Siap Kpr,650000000.0,Sunter,Bogor,2.0,1.0,88.0,53.0,SHM,1300.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612776/#qid~4c2dc1ad-4bf3-4105-8a24-81d73add513b,Rumah Dekat Sentul City di Wartawangsa Residence Harga All In Siap Kpr,1140000000.0,Pantai Indah Kapuk,Bogor,3.0,2.0,84.0,76.0,0,1300.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612535/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah 2 Lantai Wartawangsa Residence Di Pusat Cibinong Harga All In Kpr,1140000000.0,Cibubur,Bogor,3.0,2.0,84.0,76.0,0,1300.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10612580/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah Luas 2 Lantai di Erfina Kencana Regency Cibinong Harga All In Kpr,1380000000.0,Cibubur,Bogor,3.0,2.0,105.0,150.0,SHM,2200.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10575663/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah Strategis The Green Hill Cluster Bay Hill Harga All In Siap Kpr,1080000000.0,Pantai Indah Kapuk,Bogor,3.0,2.0,84.0,84.0,SHM,2200.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10574821/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah Siap Kpr di Wartawangsa Residence Bebas Banjir Harga All In Nego,1140000000.0,Keputih,Bogor,3.0,2.0,84.0,76.0,0,1300.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10613249/#qid~cb1a80d7-d8ba-4990-ba99-7e27c1372a36,Rumah 2 Lantai Wartawangsa Residence Di Pusat Cibinong Harga All In Kpr,1140000000.0,Rungkut,Bogor,3.0,2.0,84.0,76.0,0,1300.0,0,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10613205/#qid~cf8ff284-0056-4a74-ac46-3cccd475244e,Rumah Luas 2 Lantai di Erfina Kencana Regency Cibinong Harga All In Kpr,1380000000.0,Wiyung,Bogor,3.0,2.0,105.0,150.0,SHM,2200.0,Bagus,2.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10658731/#qid~cf8ff284-0056-4a74-ac46-3cccd475244e,Rumah Bisa Kpr Harga All In di Bojong Depok Baru 1 Bisa Nego,1620000000.0,Kelapa Gading,Bogor,5.0,2.0,104.0,180.0,SHM,2200.0,Bagus,3.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos10490638/#qid~cf8ff284-0056-4a74-ac46-3cccd475244e,Rumah Minimalis Siap Kpr Harga All In di Taman Sukahati Permai Cibinong,810000000.0,Wiyung,Bogor,2.0,1.0,105.0,45.0,SHM,2200.0,Bagus,1.0,"Taman, Keamanan"
https://www.rumah123.com/properti/bogor/hos11354367/#qid~fa3659e0-f6c9-465a-87c6-b2954e6873e6,Cepat Rumah di Perumahan di Cibinong,695000000.0,Kelapa Gading,Bogor,2.0,1.0,82.0,45.0,SHM,1300.0,0,1.0,"Keamanan 24 jam,  Taman, Jalur Telepon,  CCTV, Masjid, Kulkas,  AC,  Playground, Wastafel,  One Gate System, Track Lari, Tempat Jemuran,  Tempat Laundry"
https://www.rumah123.com/properti/bogor/hos10387554/#qid~e175c33b-d42f-4cad-aed9-00c9c7a2cccb,Rumah Cantik Akses Stasiun dan tol dekat Pemda Bogor,450000000.0,Rungkut,Bogor,2.0,1.0,72.0,72.0,SHM,1300.0,Baru,1.0,"Taman,  Masjid,  CCTV,  Jalur Telepon, Keamanan"
https://www.rumah123.com/properti/bogor/hos11068381/#qid~e175c33b-d42f-4cad-aed9-00c9c7a2cccb,Jual rumah Cantik Dan Mewah Di Cibinong Dekat pemda Cibinong,850000000.0,Gading Serpong,Bogor,3.0,1.0,131.0,177.0,SHM,1300.0,Baru,2.0," Taman, Masjid, Keamanan"
https://www.rumah123.com/properti/bogor/hos11334717/#qid~4db3177c-d51e-43c0-8995-7cc0c12524a6,"Rumah Modern Ala Jepang Dengan Rooftop di Pakansari, Cibinong",655000000.0,Pantai Indah Kapuk,Bogor,2.0,1.0,78.0,36.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam, Track Lari,  One Gate System, Lapangan Bola, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11265694/#qid~4db3177c-d51e-43c0-8995-7cc0c12524a6,Rumah di Pakansari Ala Jepang Modern Dekat Stadion Pakansari,545000000.0,Bintaro,Bogor,2.0,1.0,68.0,36.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam, Track Lari, AC,  One Gate System, CCTV, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11122581/#qid~4db3177c-d51e-43c0-8995-7cc0c12524a6,BU Rumah mewah Lantai 2 siap huni di Cibinong Bogor,2000000000.0,Bintaro,Bogor,4.0,4.0,144.0,300.0,SHM,3300.0,Sudah Renovasi,2.0,"Taman,  Masjid, Ac, AC,  Keamanan"
https://www.rumah123.com/properti/bogor/hos11167121/#qid~20a63da3-019d-49d6-a399-ca8802682231,Rumah Ala Jepang Dengan Rofftop di Pakansari 10 Menit Stadion Pakansari,649000000.0,Lippo Karawaci,Bogor,2.0,1.0,68.0,36.0,SHM,0.0,Baru,1.0,"Taman, Keamanan 24 jam, AC, Track Lari, Wastafel"
https://www.rumah123.com/properti/bogor/hos10288782/#qid~20a63da3-019d-49d6-a399-ca8802682231,Rumah cantik tanah luas idaman siap huni sudah baja ringan sebelahan dengan Acropolis,2900000000.0,BSD,Bogor,3.0,4.0,530.0,270.0,SHM,3500.0,Bagus,1.0,Masjid
https://www.rumah123.com/properti/bogor/hos11105292/#qid~20a63da3-019d-49d6-a399-ca8802682231,15 Juta All In Rumah Ala Jepang di Pakansari,688000000.0,Pamulang,Bogor,2.0,1.0,74.0,36.0,SHM,1300.0,Baru,1.0,"Keamanan 24 jam, Taman, AC, Wastafel,  One Gate System, Track Lari, Tempat Jemuran"
https://www.rumah123.com/properti/bogor/hos11361111/#qid~96043cfa-3f7c-4664-b753-477be50c4be7,Rumah redy stok 2 lantai kota bogor SHM,1350000000.0,BSD City,Bogor,3.0,2.0,94.0,96.0,SHM,2200.0,Baru,1.0,"Taman,  Masjid, Kitchen Set,  AC, AC,  Keamanan, Track Lari, Wastafel,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11358914/#qid~476d06f5-e887-4bbe-b617-cf5782954f5c,Rumah murah di cibinong,400000000.0,BSD City,Bogor,2.0,1.0,80.0,48.0,SHM,1300.0,Baru,1.0,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari,  CCTV, Masjid,  Jalur Telepon, Ac, AC,  Keamanan, CCTV,  Jogging Track"
https://www.rumah123.com/properti/bogor/hos11358451/#qid~476d06f5-e887-4bbe-b617-cf5782954f5c,Rumah murah solusi upgrade dari kontrakan di Cibinong Bogor,200000000.0,Cipondoh,Bogor,2.0,1.0,72.0,36.0,HGB,1300.0,Baru,1.0,Taman
https://www.rumah123.com/properti/bogor/hos11358443/#qid~476d06f5-e887-4bbe-b617-cf5782954f5c,Rumah Siap Huni di Cibinong,575000000.0,Alam Sutera,Bogor,3.0,2.0,88.0,55.0,SHM,1300.0,Baru,1.0,Keamanan 24 jam
https://www.rumah123.com/properti/bogor/hos11357976/#qid~25cd513f-2434-41fc-86dd-6c810c0bdb94,Rumah 2 Lantai Baru Perumahan Pabuaran Bogor,1500000000.0,Lippo Karawaci,Bogor,4.0,3.0,200.0,400.0,SHM,4400.0,Baru,2.0,"Keamanan 24 jam,  Kolam Renang,  Taman, Jalur Telepon,  Track Lari,  CCTV, Masjid, Kulkas,  AC,  Akses Parkir,  Playground, Lapangan Bulu Tangkis, Wastafel, Tempat Gym, Tempat Jemuran,  Kitchen Set"
